"id","name","geom","status","route_type","region"
1307,Kasur-Allahabad-Raiwand,"POLYGON ((74.512882232666 31.1322401820938, 74.5101356506348 31.1804236218945, 74.5224952697754 31.2015695865898, 74.512882232666 31.2297568548254, 74.5362281799316 31.2520658145257, 74.5197486877441 31.2708482193226, 74.5403480529785 31.3025350492514, 74.5252418518066 31.3142682092594, 74.4716835021973 31.3166146658875, 74.4112586975098 31.2966679212711, 74.3453407287598 31.2802380198361, 74.2574501037598 31.2814116791753, 74.2011451721191 31.2884533284608, 74.1544532775879 31.2802380198361, 74.1407203674316 31.2614574841661, 74.1105079650879 31.2121407969249, 74.0706825256348 31.1933467173127, 74.0116310119629 31.1627983760773, 73.9010810852051 31.0963805191142, 73.9278602600098 31.0110859997669, 73.9209938049316 30.9215917985745, 73.9676856994629 30.8508792733309, 74.0555763244629 30.7978106406704, 74.1695594787598 30.8261175613686, 74.2341041564941 30.8225796524435, 74.315128326416 30.8591317573487, 74.3570137023926 30.8508792733309, 74.381046295166 30.8626683188214, 74.3631935119629 30.8827063695661, 74.3755531311035 30.8980267574944, 74.4181251525879 30.9109882481903, 74.4263648986816 30.9298381918696, 74.4167518615723 30.9451510355756, 74.4661903381348 30.9545731046619, 74.4785499572754 30.9757693623815, 74.5032691955566 30.9616390466821, 74.5430946350098 30.9934293156572, 74.5485877990723 31.032269703891, 74.5705604553223 31.053448697025, 74.5993995666504 31.035799863282, 74.6653175354004 31.0522722099175, 74.6969032287598 31.0781515657178, 74.6948432922363 31.1175452371758, 74.6598243713379 31.131064670252, 74.6028327941895 31.1363543588238, 74.5842933654785 31.1275380473282, 74.556827545166 31.1104908553319, 74.5430946350098 31.1240112933134, 74.512882232666 31.1322401820938))",active,Intracity,Punjab
1750,Pacca Chang St,"POLYGON ((68.3754968634949 26.8521384563459, 68.3728361121521 26.8463951100337, 68.3559274665222 26.8431787088063, 68.3449411383972 26.8497645752053, 68.3527517310486 26.871663653448, 68.3585023871765 26.88590343588, 68.3746551650119 26.9004932750399, 68.3955978530002 26.8978907741594, 68.39448205405 26.8899298109901, 68.3925520704217 26.8677630616751, 68.3754968634949 26.8521384563459))",active,Intracity,Sindh
3561,Kallar Syedan - STExtend,"POLYGON ((73.3228848178569 33.451992494973, 73.3455441196148 33.4640225877045, 73.3585903842632 33.4691778307267, 73.3956692416851 33.4766237515163, 73.4265682895366 33.4783419500663, 73.4567806918804 33.4783419500663, 73.4917996127788 33.4737600115454, 73.5329983432476 33.4657410361146, 73.5577175815288 33.451992494973, 73.5700772006694 33.4325116634358, 73.5783169467632 33.4055750768865, 73.579003592271 33.3900970891004, 73.579003592271 33.3723226668428, 73.5700772006694 33.3465146223064, 73.5577175815288 33.3333208888497, 73.5343716342632 33.3241414607413, 73.4952328403179 33.31381344823, 73.4423611362163 33.3103705054503, 73.4052822787944 33.3126658157438, 73.3798763950054 33.3281575795359, 73.3537838657085 33.3539710657196, 73.3434841830913 33.378056748407, 73.3352444369976 33.4095874384956, 73.3345577914898 33.4244888732123, 73.3283779819194 33.4370957820428, 73.3228848178569 33.451992494973))",active,Intracity,Khyber Pakhtunkhwa
4129,DRY-MULLER & PHIPPS (BALDIA - KARACHI),"POLYGON ((67.0057649433945 24.9106124021906, 67.0068163693283 24.9094787716352, 67.0058829605912 24.9087732881348, 67.0048100769852 24.9098971944264, 67.0057649433945 24.9106124021906))",active,Intracity,Sindh
4131,DRY-MULLER & PHIPPS (KORANGI - KARACHI),"POLYGON ((67.1498638863426 24.8411352075389, 67.149947034822 24.8407920073414, 67.1507597441535 24.8409623905371, 67.1506765956741 24.8412982881503, 67.1498638863426 24.8411352075389))",active,Intracity,Sindh
4116,DRY-SUB JAIL CHAKWAL,"POLYGON ((72.8528102230404 32.9312892623301, 72.8527337800835 32.931154187826, 72.8527606021736 32.9310877761192, 72.852780048189 32.9310517561895, 72.8528638672207 32.9310348718425, 72.852957073984 32.931050067755, 72.8530107181643 32.9311418059861, 72.8530375402544 32.9312177854307, 72.8530301641796 32.9312442375183, 72.8529134880875 32.9312757548889, 72.8528524678324 32.9312965788598, 72.8528102230404 32.9312892623301))",active,Intracity,Khyber Pakhtunkhwa
4118,DRY-UTILITY STORES CORPORATION-,"POLYGON ((72.3604218842047 34.773305786055, 72.3604788811462 34.7731824063841, 72.3605928750294 34.7732102219064, 72.360533866431 34.7733426897601, 72.3604218842047 34.773305786055))",active,Intracity,Khyber Pakhtunkhwa
4119,DRY-CANTEEN STORES DEPARTMENT-,"POLYGON ((73.206188465356 34.1659971342686, 73.2061777365199 34.1657641077305, 73.2066176187984 34.1656975286015, 73.2066766273967 34.1660104500514, 73.206193829774 34.1660859061139, 73.206188465356 34.1659971342686))",active,Intracity,Khyber Pakhtunkhwa
4126,DRY-T & J TRADERS,"POLYGON ((68.5369006585883 25.1315512017668, 68.5384241533088 25.1295502679259, 68.5386816453742 25.1304050397907, 68.5391537141608 25.1309101294447, 68.5379735421943 25.1310655412257, 68.5369006585883 25.1315512017668))",active,Intracity,Sindh
4127,DRY-M H Traders,"POLYGON ((66.8853408936536 25.0251114582243, 66.88505121508 25.0250093809671, 66.8852014187848 25.0245962102496, 66.8855125550305 25.0247128703578, 66.8853408936536 25.0251114582243))",active,Intracity,Sindh
4128,DRY-NPD (Pvt) Ltd,"POLYGON ((70.1236458735171 28.2902725836021, 70.1236606256667 28.2899679057871, 70.1237826661769 28.289958458399, 70.1241420821849 28.2899726294808, 70.1241112367812 28.2902985638406, 70.123629780263 28.2903032875196, 70.1236458735171 28.2902725836021))",active,Intracity,Punjab
4130,DRY-H.M.SAYA & CO,"POLYGON ((67.0026529225811 24.8545958104465, 67.0027146133885 24.8538851458744, 67.002269366692 24.8538997486122, 67.0022505912289 24.854586075343, 67.0026529225811 24.8545958104465))",active,Intracity,Sindh
4132,DRY-United Traders,"POLYGON ((67.5849858627667 24.7450844304745, 67.5850314603199 24.7447555800109, 67.5855383978238 24.7447531440783, 67.5856014297356 24.7449041718096, 67.5856349573483 24.7450381478692, 67.5855088935246 24.7450405837962, 67.5855276689877 24.7451063538078, 67.5849858627667 24.7450844304745))",active,Intracity,Sindh
4133,DRY-S.B Trading,"POLYGON ((63.0590846921573 26.006423930526, 63.0587520982394 26.005729669439, 63.0596372272144 26.0056380652391, 63.0598732616077 26.0062937568848, 63.0590846921573 26.006423930526))",active,Intracity,Balochistan
4134,DRY-ANZAL TRADE,"POLYGON ((62.3261598344583 25.1255908624558, 62.3261920209664 25.1255070820625, 62.3260994847554 25.1251756025516, 62.3259559865731 25.1253091658327, 62.3259452577371 25.1254342294998, 62.3260579105157 25.125559293039, 62.3261598344583 25.1255908624558))",active,Intracity,Balochistan
4135,DRY-AZEEM RANA ENTERPRISES,"POLYGON ((74.7116284052404 32.3479464178659, 74.7115935365232 32.3475702662725, 74.7119207660231 32.3474479033688, 74.7119663635763 32.3479101623587, 74.7116284052404 32.3479464178659))",active,Intracity,Punjab
4136,DRY-S.S TRADERS,"POLYGON ((73.1203829387765 30.6800445532578, 73.120302472506 30.6796570133874, 73.1209864358048 30.6795439806323, 73.1211554149728 30.6800445532578, 73.1203829387765 30.6800445532578))",active,Intracity,Punjab
803,Hyderabad to Mirpurkhas N-120,"POLYGON ((68.38014229 25.41626174, 68.38074311 25.41889751, 68.3854638 25.41664936, 68.39164361 25.41432364, 68.39473351 25.41215293, 68.39748009 25.40959454, 68.40031251 25.40579562, 68.4025441 25.39967058, 68.40297326 25.39742207, 68.40494736 25.39695686, 68.44357117 25.40719116, 68.45816239 25.41029229, 68.52322205 25.4251766, 68.52785691 25.42533164, 68.53051766 25.42595178, 68.55472192 25.43440086, 68.57909783 25.44284935, 68.58253106 25.44602706, 68.58399018 25.44625958, 68.58553513 25.44579455, 68.59016999 25.44540703, 68.60184296 25.44618207, 68.60776528 25.4468021, 68.62707719 25.45222725, 68.63085374 25.45300225, 68.65531548 25.45664468, 68.65874871 25.45703217, 68.6623536 25.45548222, 68.66510018 25.45524972, 68.66750344 25.45641219, 68.67145165 25.45958955, 68.67394074 25.46059699, 68.67926224 25.46082947, 68.68939027 25.46160442, 68.69170769 25.46175941, 68.69290932 25.46454916, 68.69342431 25.46602151, 68.70449647 25.47012848, 68.70672806 25.47129081, 68.71393784 25.47810956, 68.71548279 25.47950426, 68.7238942 25.48012412, 68.72552499 25.48097642, 68.72767075 25.48113139, 68.73316392 25.47570755, 68.73942956 25.47284056, 68.75153168 25.47508766, 68.78964051 25.48244857, 68.7985669 25.48384321, 68.80002602 25.48361077, 68.80157098 25.48399817, 68.8027726 25.48469549, 68.80586251 25.48446305, 68.84036645 25.48996397, 68.84337052 25.4898865, 68.84543046 25.49027388, 68.8623391 25.4929855, 68.86388405 25.49259813, 68.86508568 25.4929855, 68.86637314 25.49352782, 68.86843308 25.49453497, 68.87590035 25.49654925, 68.89898881 25.50212709, 68.90207871 25.50290177, 68.90731438 25.50483844, 68.93967255 25.51258483, 68.95331963 25.51576071, 68.95495042 25.51607054, 68.96018609 25.51498611, 68.96276101 25.51552833, 68.96456345 25.51669022, 68.96559342 25.5189365, 68.96739587 25.52095037, 68.96894082 25.5219573, 68.97048577 25.52172493, 68.97245988 25.52172493, 68.97554978 25.52133765, 68.97829636 25.52141511, 68.97975548 25.52172493, 68.98250207 25.52242203, 68.98383244 25.52261566, 68.9890252 25.52389366, 68.99426087 25.52532656, 69.00417432 25.5276114, 69.00632008 25.52811484, 69.01026829 25.52954768, 69.01352986 25.52869572, 69.01807889 25.52861827, 69.02039632 25.52892807, 69.02237042 25.53008983, 69.02897938 25.53008983, 69.04314145 25.53249076, 69.04460057 25.53187117, 69.04640301 25.53055453, 69.04683217 25.5289668, 69.04786214 25.52273185, 69.05326947 25.52140542, 69.06119808 25.51933226, 69.07161578 25.51725905, 69.09021958 25.51349984, 69.10748228 25.51043889, 69.11344885 25.5092429, 69.11735549 25.50843422, 69.11967426 25.5061537, 69.12186328 25.50637759, 69.12405229 25.50613668, 69.15859948 25.50055052, 69.16325588 25.49937666, 69.17618417 25.49727905, 69.18825415 25.4951814, 69.19483095 25.49287362, 69.20321286 25.49212235, 69.20812298 25.49261918, 69.21354808 25.49172147, 69.2238833 25.48977108, 69.24020631 25.48641851, 69.4118071 25.4575685, 69.4376778 25.45302681, 69.46346266 25.44941498, 69.48270657 25.44586519, 69.52066965 25.43765328, 69.52447464 25.43885007, 69.52724966 25.43834166, 69.53092591 25.43740694, 69.53336485 25.43585443, 69.54067829 25.43283032, 69.54546781 25.42949693, 69.55662368 25.42585364, 69.56623459 25.42019471, 69.5864252 25.41317885, 69.62975079 25.39830758, 69.64713987 25.39249414, 69.66358481 25.38668041, 69.68414544 25.3802839, 69.71013657 25.37130282, 69.72874626 25.36457023, 69.73318605 25.36630738, 69.73813985 25.37128439, 69.74093861 25.37433506, 69.74193493 25.37754075, 69.74391903 25.38149904, 69.74269845 25.38409764, 69.74097709 25.3894192, 69.73812204 25.39319203, 69.73594915 25.39834157, 69.73371077 25.40333112, 69.73255036 25.40609032, 69.72942785 25.41002661, 69.7276091 25.41468871, 69.73260466 25.42141641, 69.77196672 25.47782947, 69.77833109 25.48675706, 69.77955579 25.49432278, 69.7861923 25.49123265, 69.79257131 25.4912415, 69.79462357 25.49043243, 69.79796328 25.49117287, 69.805501 25.49528783, 69.81494847 25.50759481, 69.81623897 25.51123033, 69.81641367 25.51525304, 69.81544041 25.51832168, 69.81635542 25.52185498, 69.81872995 25.52314492, 69.82548183 25.52513194, 69.83023106 25.52949457, 69.84028039 25.53207611, 69.84609721 25.53473512, 69.85609156 25.54136311, 69.87161496 25.55128668, 69.89073075 25.56429811, 69.9052944 25.57509953, 69.92618728 25.58186418, 69.93359918 25.58448427, 69.94944256 25.59411903, 69.95825284 25.59672111, 69.97118425 25.59756514, 69.9798888 25.60178186, 69.98929618 25.60270056, 70.00014951 25.60217682, 70.00671131 25.60087904, 70.01402625 25.60185563, 70.02546802 25.60538938, 70.0359674 25.61014278, 70.0491065 25.61779363, 70.05365728 25.62061561, 70.06039543 25.62671901, 70.07152134 25.63312006, 70.07713523 25.63862802, 70.08291607 25.64182337, 70.09899541 25.64927645, 70.10438853 25.65233891, 70.11745271 25.6590232, 70.12548235 25.66262834, 70.1348712 25.66851947, 70.1447286 25.67362805, 70.14989662 25.6739382, 70.16015793 25.67150161, 70.16615648 25.67363867, 70.1696946 25.6777893, 70.17716663 25.68371946, 70.18465655 25.69181517, 70.19099223 25.69569526, 70.19720706 25.69837, 70.20091726 25.7052161, 70.20715558 25.7134139, 70.21571037 25.72012231, 70.22095323 25.72292298, 70.22606375 25.72474857, 70.23038837 25.7266741, 70.23382987 25.7286246, 70.24095796 25.73039237, 70.24827606 25.73243869, 70.25278779 25.73298892, 70.25229707 25.73017126, 70.24897395 25.728668, 70.24512281 25.72744886, 70.24008129 25.72698227, 70.2351256 25.72535583, 70.22956315 25.72140849, 70.22319202 25.72031082, 70.214795 25.71593696, 70.20993142 25.71105548, 70.20232175 25.70227807, 70.19814724 25.69570492, 70.19419508 25.69416127, 70.18948006 25.68988149, 70.18562334 25.6850601, 70.17502563 25.67433369, 70.16765372 25.66878926, 70.16432539 25.66733151, 70.15979542 25.66726624, 70.15618094 25.66715992, 70.15256645 25.66875553, 70.14836984 25.66898797, 70.13999478 25.6660497, 70.13344539 25.66125894, 70.12887714 25.65756852, 70.11523901 25.65007891, 70.10325853 25.64611664, 70.09516203 25.64233773, 70.08389039 25.63759032, 70.07725596 25.63098103, 70.06565277 25.62466303, 70.05829301 25.61982093, 70.04919583 25.61128673, 70.03889966 25.60671451, 70.02861399 25.60173808, 70.0181987 25.59870591, 70.00760828 25.5977235, 69.99614563 25.59998635, 69.98635244 25.59886144, 69.97879083 25.59634319, 69.97013976 25.59384585, 69.95973974 25.59314544, 69.95275842 25.59120275, 69.94577711 25.58771178, 69.93335692 25.58037518, 69.92521824 25.57889821, 69.90588143 25.57237076, 69.89797122 25.56476409, 69.87705923 25.54974358, 69.86447905 25.5413857, 69.85183802 25.53281182, 69.84281597 25.52810028, 69.83419355 25.52675772, 69.8282855 25.52254916, 69.82319276 25.52043107, 69.82184782 25.51913818, 69.82050288 25.51583135, 69.82070212 25.50957504, 69.81918475 25.50486773, 69.81483189 25.49820017, 69.80440955 25.48873786, 69.79842574 25.48582908, 69.7892662 25.48671672, 69.78369874 25.48577353, 69.77842338 25.48060604, 69.77456745 25.47367984, 69.73511113 25.41597313, 69.7329143 25.4109005, 69.73619647 25.40466285, 69.73778095 25.40033475, 69.74090021 25.3955824, 69.74359256 25.3905291, 69.74560721 25.38504798, 69.74616037 25.38257647, 69.74594105 25.3801049, 69.74332822 25.37335985, 69.74153577 25.37090097, 69.7382842 25.36797671, 69.73514845 25.36504317, 69.72972942 25.3623829, 69.7204129 25.36508168, 69.70675803 25.37016884, 69.68356818 25.3777059, 69.66342151 25.3841233, 69.6279818 25.39513588, 69.6105058 25.40188868, 69.59263411 25.40647755, 69.57544907 25.41292688, 69.56430128 25.41655114, 69.54854922 25.42469077, 69.53944267 25.42841143, 69.52739238 25.4343019, 69.51051167 25.43583371, 69.48679244 25.44052494, 69.47179798 25.4441716, 69.45929262 25.44572554, 69.4121214 25.45350645, 69.34737603 25.4647887, 69.30114106 25.47286083, 69.23862602 25.48303763, 69.22683189 25.48593258, 69.21553258 25.48774994, 69.20907014 25.4890603, 69.19786186 25.49059632, 69.19170888 25.49219276, 69.1825465 25.49408497, 69.16885658 25.49662975, 69.16407186 25.49677134, 69.15894381 25.49768764, 69.14757191 25.50044986, 69.12744596 25.50365011, 69.12418573 25.50404214, 69.12270583 25.50404449, 69.12122592 25.50327216, 69.11883607 25.50358657, 69.11560267 25.50600966, 69.11065265 25.50750314, 69.1006802 25.5097974, 69.08485516 25.5129915, 69.05717477 25.51816192, 69.04612406 25.52009835, 69.04387101 25.5240873, 69.04494389 25.52885062, 69.04434308 25.53016728, 69.04339894 25.53074816, 69.03739079 25.53016728, 69.02988061 25.52892807, 69.02803525 25.52877317, 69.02374371 25.52869572, 69.02181252 25.52795994, 69.01928052 25.52726287, 69.0155898 25.52672071, 69.01408776 25.52664325, 69.01318654 25.52710797, 69.01005372 25.52703051, 69.00640591 25.52718542, 68.99061307 25.52331276, 68.97816762 25.52017581, 68.97657975 25.51990471, 68.97306069 25.52017581, 68.97108658 25.52025327, 68.96971329 25.51978853, 68.96834 25.51905268, 68.96773919 25.51827811, 68.9666663 25.51703878, 68.96563634 25.51556706, 68.96383389 25.51421151, 68.96194562 25.51332071, 68.9582549 25.5134369, 68.95636662 25.51386294, 68.95465001 25.51405659, 68.94671067 25.51273975, 68.91053303 25.50390884, 68.909031 25.50371517, 68.90516862 25.5027081, 68.9012204 25.5012362, 68.89984711 25.50100379, 68.871008 25.4941476, 68.8693343 25.49356655, 68.8687764 25.49310171, 68.86778935 25.49224949, 68.8656865 25.49159096, 68.86349782 25.49128106, 68.86246785 25.4913198, 68.86118039 25.49135853, 68.84264096 25.48868561, 68.84096726 25.48876309, 68.83680447 25.48818201, 68.80564793 25.48322337, 68.80384549 25.48337833, 68.80290135 25.48310715, 68.80187138 25.48268101, 68.80101308 25.48225487, 68.79989728 25.48213864, 68.79942521 25.48221613, 68.79839524 25.48225487, 68.7960349 25.4819062, 68.76110181 25.47528138, 68.7395583 25.4706709, 68.73282059 25.47392537, 68.72797116 25.47810956, 68.72689828 25.47896188, 68.72591122 25.47931055, 68.72453793 25.47884566, 68.71938809 25.47807082, 68.71651276 25.47787711, 68.71488198 25.47640491, 68.70921715 25.4713683, 68.70732888 25.46958606, 68.70518311 25.46826874, 68.6953555 25.4646654, 68.69454011 25.46303805, 68.6936818 25.46017077, 68.69230851 25.45947331, 68.68595704 25.45927957, 68.67896184 25.45877584, 68.67531403 25.45854336, 68.67256745 25.45772964, 68.668233 25.45400974, 68.66630181 25.4531185, 68.66261109 25.45315725, 68.66055115 25.45346725, 68.65874871 25.45459098, 68.65711793 25.45455223, 68.65385636 25.45470723, 68.64411458 25.45300225, 68.63154038 25.45098724, 68.62862214 25.45052223, 68.6086665 25.44482574, 68.59798058 25.44389568, 68.59222993 25.4435469, 68.58639344 25.44323688, 68.58437642 25.44350815, 68.58287438 25.44257807, 68.5806857 25.44091167, 68.57343301 25.43785008, 68.56317624 25.43502095, 68.53420838 25.42560295, 68.53236302 25.42475026, 68.5309039 25.42370376, 68.5292302 25.42316113, 68.5275565 25.42319989, 68.52656945 25.42335492, 68.52455243 25.42312237, 68.51841553 25.42168826, 68.47382649 25.41149395, 68.45653161 25.40796645, 68.44816312 25.40602821, 68.40610608 25.39494091, 68.40099915 25.39346769, 68.40005501 25.39439815, 68.39992627 25.39598766, 68.40065583 25.3983525, 68.39902505 25.40374105, 68.39743718 25.40540797, 68.39490517 25.40893555, 68.39250191 25.4100597, 68.39031323 25.4117653, 68.38572129 25.41381973, 68.38134392 25.41571907, 68.38014229 25.41626174))",active,highway,Sindh
